Run on (40 X 3600 MHz CPU s)
2018-07-24 14:19:17
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",7445,93618.4,100621,ns,,2.74413e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:224/H:224/C:3/N:1/K:64/filter_w(s):7/filter_h(r):7/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",8818,78962,85539.2,ns,,1.22005e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:28/H:28/C:192/N:1/K:32/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",6124,114107,120690,ns,,4.22137e+10,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:28/H:28/C:192/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",24651,28361.3,35008.7,ns,,3.39681e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:512/N:1/K:48/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",8007,87122.1,93709.7,ns,,5.5289e+10,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:512/N:1/K:192/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9107,76338,83025.1,ns,,2.52398e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:7/H:7/C:832/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",18304,38359.6,44932.1,ns,,2.72073e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:7/H:7/C:832/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",10995,63249.5,70192.1,ns,,8.25035e+10,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:224/H:224/C:3/N:2/K:64/filter_w(s):7/filter_h(r):7/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",4974,140674,147580,ns,,1.36966e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:28/H:28/C:192/N:2/K:32/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",3521,198629,205235,ns,,4.85014e+10,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:28/H:28/C:192/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",23926,29232.9,35850.9,ns,,6.59105e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:512/N:2/K:48/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",5105,136821,143594,ns,,7.04116e+10,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:512/N:2/K:192/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9073,77082.4,83726,ns,,4.99922e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:7/H:7/C:832/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",18061,39069.7,45592.2,ns,,5.34255e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:7/H:7/C:832/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",7395,93681.2,100536,ns,,1.11406e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:56/H:56/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",9706,72008.5,78705.1,ns,,1.78383e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",11184,62574,69184.3,ns,,8.21112e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:28/H:28/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",11172,62983.8,69801.4,ns,,2.03942e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4168,167830,174373,ns,,3.06145e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:256/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7455,93784.1,100427,ns,,1.36964e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",7242,96139.4,102874,ns,,1.33609e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",7194,97224.9,103819,ns,,5.28468e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:7/H:7/C:512/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",12144,57721.7,64388.9,ns,,2.22534e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",11955,58550.8,65145.7,ns,,8.77532e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:56/H:56/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",5809,120380,126990,ns,,2.13408e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",11168,62640.9,69239.9,ns,,1.64047e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:28/H:28/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",6741,102973,109594,ns,,2.49484e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4167,168388,174969,ns,,6.10258e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:256/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7366,94957.9,101748,ns,,2.70542e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",6489,106116,112900,ns,,2.42094e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",7208,97092.2,103690,ns,,1.05838e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:7/H:7/C:512/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",12124,57755.6,64402.6,ns,,4.44807e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",8570,81611.5,88203.7,ns,,1.25914e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:700/H:161/C:1/N:1/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",12596,55570.5,62485.7,ns,,1.29796e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:350/H:80/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1677,417604,424519,ns,,2.74634e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1495,468071,474989,ns,,4.90045e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:175/H:40/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2390,292071,298993,ns,,3.92672e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",2028,343821,350713,ns,,6.67138e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2250,308845,315766,ns,,3.56491e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",2529,276283,283175,ns,,7.97013e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2557,271991,278980,ns,,4.04795e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",7861,87701.3,94578.6,ns,,1.64486e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",866,806879,813901,ns,,2.84276e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",797,877757,884677,ns,,5.22642e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1273,549276,556286,ns,,4.17597e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1085,641467,648469,ns,,7.1516e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1248,553940,560913,ns,,3.97518e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1314,532318,539350,ns,,8.27328e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1342,518733,525769,ns,,4.24498e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11164,59852.5,66650.6,ns,,8.58448e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11263,58268.1,64867.3,ns,,8.8179e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",15877,44021.9,50533.1,ns,,1.16715e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",16096,43460.2,49965.3,ns,,2.36447e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7010,98071.9,104734,ns,,5.23903e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",16038,43583,50176,ns,,1.17891e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",7059,100174,106755,ns,,1.02582e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2317,300988,307610,ns,,1.70705e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2288,306133,312731,ns,,1.34269e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7229,94751.9,101410,ns,,5.4226e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2314,301396,307964,ns,,1.70474e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",11960,58369,64980.7,ns,,1.76053e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",8109,85633.9,92668,ns,,1.5e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3551,177269,183916,ns,,2.89844e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3662,190507,197418,ns,,2.15762e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9675,60828.1,67467.9,ns,,8.44679e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",8069,86463.4,93295.1,ns,,1.18849e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9201,75547.3,82397.3,ns,,1.36021e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9950,69312.1,76217.1,ns,,1.48258e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",11054,63267.1,70241.1,ns,,3.24846e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7019,97574.2,104200,ns,,1.05315e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11794,57970,64587.3,ns,,1.77265e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",7040,99311.1,105895,ns,,2.06947e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2317,301046,308019,ns,,3.41344e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2022,346137,353071,ns,,2.37503e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7215,94886.3,101465,ns,,1.08299e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2316,301088,308203,ns,,3.41297e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:1024/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",11895,58830.6,65422.3,ns,,3.49343e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",7466,93236.3,100262,ns,,2.75538e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:7/H:7/C:512/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3560,177253,183894,ns,,5.79739e+11,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:14/H:14/C:1024/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3597,193255,200164,ns,,4.25388e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_0>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",8147,82477.7,89107.7,ns,,1.24592e+12,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_1>/W:700/H:161/C:1/N:1/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",38,1.83375e+07,1.83448e+07,ns,,1.96668e+08,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_1>/W:700/H:161/C:1/N:2/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",36,1.93804e+07,1.93877e+07,ns,,3.72169e+08,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_1>/W:700/H:161/C:1/N:4/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",36,1.96238e+07,1.96288e+07,ns,,7.35108e+08,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_1>/W:341/H:79/C:32/N:1/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",557,1.2563e+06,1.26298e+06,ns,,2.19578e+10,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_1>/W:341/H:79/C:32/N:2/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",506,1.38276e+06,1.38976e+06,ns,,3.98994e+10,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_1>/W:341/H:79/C:32/N:4/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",436,1.6049e+06,1.61191e+06,ns,,6.87533e+10,,,
"LAYER_CUDNN_CONV_BWD_DATA_FLOAT<CUDNN_CONVOLUTION_BWD_DATA_ALGO_1>/W:480/H:48/C:1/N:1/K:16/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",10072,69319.4,76025.1,ns,,5.31799e+09,,,
